ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
Q8GUI4,AT1G61900.1,0.963,0.73069,1,0.52421,0.72035,0.04652,0,0.08868,0.19913,0.23531,0.47797
O80701,AT1G61960.1,0.01506,0.06886,0.00461,0.23916,0,0.54842,1,0.42699,0.03935,0.18199,0.16877
O80703,AT1G61980.1,0.04711,0.03303,0.02848,0.19362,0.02128,0.47067,1,0.41269,0.00455,0.04465,0
O80704,AT1G61990.1,0.01362,0.02769,0,0.17779,0.01313,0.57178,1,0.46654,0.00079,0.09026,0.0165
O80705,AT1G62010.1,0.03349,0.04487,0.01979,0.2088,0.02532,0.4861,1,0.41335,0,0.08958,0.01586
Q94A40,AT1G62020.1,0.58042,0.04874,0.24584,0.14465,0.01085,0,0.00141,0.04339,0.85134,1,0.43229
Q8GY68,AT1G62110.1,0.05146,0.05193,0.05415,0.18539,0.03439,0.39069,1,0.32881,0.00815,0.09557,0
Q6DBE5,AT1G62120.1,0.36735,0.28635,0.39094,0.33482,0.15051,0.21365,1,0.29082,0.0727,0.08227,0
Q8GWB0,AT1G62150.1,0.10887,0.07732,0.10982,0.25403,0.04412,0.33776,1,0.23885,0.44734,0,0.22201
F4HX50,AT1G62180.2,0.23688,0.41718,0.31854,0.43527,0.52048,0.8819,0,1,0.02507,0.18797,0.19208
A0A1P8AP25,AT1G62200.2,0.54635,0.81309,0.70217,0.60825,1,0.08663,0.07927,0.08091,0,0.01565,0.07312
Q6DST3,AT1G62305.1,0.26448,0.92805,0.36271,0.66258,1,0.12812,0.02202,0.08199,0.01623,0,0.05951
F4HYR4,AT1G62330.1,0.24596,0.97654,0.40493,0.49842,1,0.09618,0.06872,0.06267,0,0.04059,0.13237
Q41931,AT1G62380.1,0.48941,0.11001,0.33926,0.09057,0.08422,0.00292,0.01638,0,1,0.00797,0.17624
O48802,AT1G62390.1,0.82035,0.09615,0.61016,0.07937,0.12236,0,0.01953,0.00231,1,0.31207,0.56226
O04928,AT1G62430.1,0.44514,0.70458,0.54065,0.47757,1,0.27588,0.11328,0.24878,0,0.27055,0.11817
F4HYS9,AT1G62450.1,0.17068,0.06713,0.12832,0.03904,0.03091,0.00324,0.01351,0,1,0.02321,0.32613
Q9SXE9,AT1G62480.1,1,0.13835,0.80388,0.19118,0.20182,0.02661,0,0.02433,0.06803,0.12619,0.21855
Q9SXE8,AT1G62490.1,0.31469,0.12607,0.32227,0.29479,0.13649,0.50427,1,0.43128,0,0.10616,0.5564
Q94BV5,AT1G62600.1,0.16081,0.03084,0.11373,0.02719,0,0.01426,0,0.00232,1,0.12069,0.28946
Q9SI85,AT1G62630.1,1,0.36588,0.78368,0.33498,0.31273,0.42645,0.07293,0.44129,0.06304,0,0.09394
P49243,AT1G62640.1,0.04269,0.04452,0.03345,0.11666,0.01221,0.86728,0.02992,1,0,0.08702,0.03787
Q9SXD1,AT1G62670.1,0.06947,0.10025,0.02662,0.18885,0.04368,0.93178,1,0.57945,0.31073,0.05241,0
Q9SI77,AT1G62730.1,0.04201,0.10295,0.03602,0.21744,0.05971,0.25957,1,0.23029,0,0.03202,0.0164
Q5XEP2,AT1G62740.1,0.7003,0.07674,0.43296,0.07886,0.08166,0,0.01387,0.01048,1,0.51658,0.27781
Q9SI75,AT1G62750.1,0.01051,0.04169,0.01027,0.12228,0,0.87223,0.05692,1,0.00575,0.09184,0.00135
Q8VY70,AT1G62780.1,0.02799,0.04369,0.03618,0.08396,0.01433,1,0,0.92014,0.10444,0.11468,0.04505
Q3ECK0,AT1G62790.2,0.93524,0.47736,1,0.45385,0.43706,0.08136,0.07632,0.06169,0,0.05099,0.06649
P46646,AT1G62800.1,1,0.49908,0.97974,0.78821,0.32413,0.65378,0.23757,0.97606,0.28913,0.01842,0
Q8H1H9,AT1G62810.1,0.09233,0.4532,0.23507,0.22236,0.47438,0.0432,0.04447,0,1,0.17196,0.49725
Q8VZ50,AT1G62820.1,1,0.14616,0.35945,0.24588,0.1027,0.05421,0,0.03362,0.33028,0.03351,0.03442
Q8VXV7,AT1G62830.1,0.15369,0.01346,0.12114,0.01976,0.01602,0,0.01329,0.02658,1,0.97342,0.33294
Q9SI67,AT1G62840.1,1,0.47284,0.84026,0.27476,0.21406,0,0.07059,0.03834,0.73482,0.07668,0.92332
Q84JF2,AT1G62850.2,0.03517,0.03788,0.01432,0.16807,0.02076,0.49021,1,0.40461,0.0256,0.06992,0
Q9LQ19,AT1G62870.1,0.10482,0.03638,0.04418,0.07623,0.03436,0.02455,0,0.08114,0.07595,1,0.09183
Q9LQ15,AT1G62914.1,0.04788,0.05945,0.03701,0.17742,0.04973,0.49086,1,0.42841,0.01203,0.07449,0
F4I0E9,AT1G62920.1,0.04214,0.01839,0.03632,0.01932,0.02095,0.00419,0,0.03655,0.06286,1,0.11688
Q9LQ10,AT1G62960.1,0.35526,0.59539,0.43421,0.69079,0.35691,0.89803,0.17105,1,0,0.31908,0.14145
Q9LQ06,AT1G62981.1,1,0.70659,0.96474,0.62076,0.58949,0.20892,0.30273,0.29874,0.19228,0.39055,0
Q9LQ04,AT1G63000.1,0.16814,0.02322,0.12928,0.01626,0.02191,0.00442,0.02266,0,1,0.04841,0.30366
F4I0G7,AT1G63010.5,1,0.16899,0.76354,0.21257,0.16872,0.03992,0.03895,0.03004,0.04482,0,0.76229
Q9LQ02,AT1G63020.1,0.03509,0.053,0.08809,0,0.12464,0.04792,0.08712,0.16505,0.19046,1,0.24564
Q9CAN8,AT1G63050.1,0.6275,0.82903,0.87279,0.57157,1,0.08965,0.06214,0.04819,0,0.03339,0.05284
Q9CAN5,AT1G63080.1,0.01082,0.04897,0.04588,0.14948,0,0.39691,0.90155,0.36186,1,0.20722,0.36598
F4I1Z0,AT1G63110.1,0.4325,0.75291,0.54952,0.40501,1,0.01445,0,0.01903,0.07296,0.38068,0.33345
Q9CAN1,AT1G63120.1,0.59288,1,0.71014,0.90197,0.57886,0.24507,0.14034,0.34421,0,0.84558,0.02941
Q9CAN0,AT1G63130.1,0.03151,0.05173,0.02284,0.19165,0.0288,0.44044,1,0.37798,0,0.0976,0.00457
Q9CAM7,AT1G63160.1,0.11334,0.06559,0.12189,0.05394,0.07944,0.01253,0,0.05099,0.20737,0.87841,1
Q8LDN8,AT1G63180.1,0.38701,0.22599,0.31356,0.20056,0.08192,0,0.16384,0.03955,1,0.20339,0.30791
Q9CAM1,AT1G63210.1,0.03071,0.00932,0.03798,0.00911,0.00311,0,0.02958,0.01786,0.32759,1,0.45825
A8MRD0,AT1G63220.2,0.92802,0.9559,1,0.85992,0.92283,0.14008,0.12581,0.08106,0.34176,0,0.07004
Q9C8S9,AT1G63250.1,0.02162,0.01747,0,0.17576,0.00658,0.39101,1,0.31793,0.0744,0.08726,0.11982
Q9C8T1,AT1G63270.1,0.01881,0.10031,0.1348,0.12539,0,0.22257,1,0.31034,0.86834,0.0815,0.81191
Q9C8T3,AT1G63290.1,0.15172,0.05057,0.17711,0.03496,0.05827,0.00479,0.0256,0,1,0,0.17315
A0A1P8AR54,AT1G63295.2,0.20998,0.15487,0.20244,0.37181,0.08701,0.32193,1,0.22796,0,0.54756,0.01392
Q9C8T4,AT1G63300.1,0.49713,0.2069,0.40517,0.23276,0.17241,0.23563,0,0.18103,0.18103,1,0.2069
Q9C8T7,AT1G63330.1,0.0157,0.01554,0,0.11825,0.0121,0.3981,1,0.31878,0.01636,0.03696,0.03958
Q9SH22,AT1G63360.1,1,0.31993,0.93007,0.2781,0.25479,0.06167,0,0.02251,0.02983,0.00519,0.07445
F4I232,AT1G63420.1,0.16031,1,0.19237,0.48792,0.63793,0.03458,0.02305,0.01556,0,0.04684,0.17385
F4I233,AT1G63430.2,0.9407,0.78616,1,0.51479,0.68832,0.0435,0.03961,0.03419,0,0.10315,0.02476
Q9SH30,AT1G63440.1,0.75572,0.85976,1,0.53763,0.98849,0.04552,0.0473,0.00895,0,0.01993,0.08523
Q8GXB3,AT1G63470.1,0.08532,0.30983,0.07845,0.54989,0.1739,0.97795,0.19414,1,0,0.71403,0.07014
Q8LPN5,AT1G63480.1,0.06506,0.4152,0.09211,0.62646,0.29167,0.15497,0.11696,0.09357,0,1,0.09137
F4I3M3,AT1G63500.1,1,0.42601,0.92637,0.34131,0.35058,0.03774,0.01896,0.04851,0,0.01684,0.0413
Q9CAC8,AT1G63610.1,0.00658,0.04114,0,0.13918,0.00197,0.95547,0.01716,1,0.00621,0.06125,0.0075
A0A1P8ATA6,AT1G63640.5,1,0.31661,0.83497,0.23721,0.30149,0.01181,0,0.01879,0.19049,0.30604,0.47003
Q9CAD1,AT1G63660.1,0.25957,0.0346,0.23331,0.02876,0.02861,0.04085,0,0.03113,1,0.39339,0.43017
F4I3P9,AT1G63680.1,0.00822,0.01147,0,0.06306,0.00572,0.91135,0.02331,1,0.00312,0.35604,0.01619
F4I3Q0,AT1G63690.2,0.32151,1,0.45262,0.5131,0.82921,0.10786,0.07127,0.10595,0,0.00238,0.34833
Q9CAD5,AT1G63700.1,0.70059,0.35162,1,0.26265,0.33564,0.03623,0.01598,0.0341,0.00373,0.0325,0
F4I3R0,AT1G63770.3,0.37599,0.11718,0.30571,0.12843,0.08386,0.23152,0.2465,0.22902,1,0,0.24936
Q9S826,AT1G63780.1,0.01061,0.00833,0.00303,0.02467,0,0.0236,0.00298,0.06545,0.19766,1,0.71123
P42749,AT1G63800.1,0.44464,0.10428,0.37258,0.08494,0.10838,0,0.00703,0.0041,1,0.2437,0.27417
Q0WVM5,AT1G63810.1,0.01152,0.00089,0.00945,0.00345,0.00225,0,0.004,0.03161,0.25802,1,0.13347
Q9CAJ7,AT1G63830.1,1,0.54139,0.92343,0.43005,0.47227,0.07202,0.02525,0.05132,0,0.0298,0.08526
Q9CAJ9,AT1G63850.1,1,0.44731,0.92043,0.33978,0.33548,0,0.04301,0.03871,0.41075,0.31398,0.66452
Q8L7N4,AT1G63900.1,0.19029,0.40013,0.18524,0.65917,0.17515,1,0.72603,0.99664,0.18019,0.28806,0
P92947,AT1G63940.1,0.03795,0.0602,0.02296,0.21806,0.02695,0.60357,1,0.58021,0.04539,0,0.00562
Q9CAK8,AT1G63970.1,0.01394,0.01994,0.00265,0.08595,0,0.91581,0.02083,1,0.00406,0.1419,0.06265
P48483,AT1G64040.1,0.40497,0.1167,0.34221,0.09907,0.10815,0.00901,0,0.05688,0.71827,1,0.8329
O48538,AT1G64060.1,0.93295,0.64195,1,0.52159,0.55889,0.35412,0.54334,0.28466,0,0.06962,0.2022
Q6DST1,AT1G64065.1,0.43339,0.52139,1,0.32512,0.89887,0.03112,0.0376,0.01556,0.00989,0,0.19368
F4I596,AT1G64090.2,0.86171,0.87243,1,0.68105,0.87524,0.07518,0.07211,0.0427,0,0.01276,0.05723
F4I5B1,AT1G64180.1,0.95103,0.74742,1,0.6366,0.33763,0.42268,0.02835,0.40722,0,0.1366,0.00773
Q8LGF9,AT1G64185.1,0.08319,0.06071,0.03316,0.24621,0.01911,0.38449,1,0.29342,0.04666,0.0208,0
Q9SH69,AT1G64190.1,0.01103,0.03018,0.00183,0.12446,0,0.91775,0.02607,1,0.01832,0.0224,0.00003
A0A1P8ANX8,AT1G64200.2,1,0.19807,0.9089,0.29073,0.26835,0.11062,0.03254,0.09943,0.0229,0,0.28449
Q3ECI7,AT1G64220.1,0.05117,0.09554,0.04874,0.29682,0.06476,0.51316,1,0.37091,0.00748,0.09001,0
F4I5B8,AT1G64230.4,0.19082,0.11759,0.21998,0.08036,0.09432,0.01955,0.08998,0,1,0.04127,0.15793
Q9C7V5,AT1G64310.1,0.04686,0.10011,0.09585,0.25346,0.10224,0.54846,1,0.4771,0.00213,0.03727,0
Q9C7V7,AT1G64330.1,1,0.11157,0.7539,0.15917,0.14839,0.01467,0.01235,0,0.0765,0.01055,0.71464
Q93VR9,AT1G64350.1,0.09131,0.03066,0.04821,0.03203,0.05997,0.02266,0,0.05451,0.25332,1,0.14668
Q8GUH9,AT1G64385.1,0.15008,1,0.30617,0.41399,0.95435,0.03794,0.05597,0.01763,0.01241,0,0.24928
Q42059,AT1G64390.1,0.32796,0.84464,0.66913,0.52563,0.88314,0,0.03895,0.13096,0.79785,0.40273,1
Q8VYZ8,AT1G64430.1,0.03605,0,0.03605,0.07421,0.00212,0.96078,0.24941,1,0.00545,0.17064,0.01408
Q9C7W7,AT1G64440.1,0.217,0.07132,0.21425,0.05625,0.06471,0.00974,0.03713,0,1,0.03833,0.38511
Q9SGW9,AT1G64450.1,0.96697,1,0.66283,0.99132,0.48282,0.47681,0.11545,0.75342,0,0.11962,0.11195
Q9SGW8,AT1G64460.1,0.88942,0.54492,1,0.22621,0.52419,0.01728,0.02313,0,0.03695,0.08214,0.30409
Q9SGW6,AT1G64490.1,0.53008,0.57719,0.50511,0.32179,0.5017,0,0.00681,0.02611,0.56924,1,0.2185
Q9SGW5,AT1G64500.1,0.34328,0.23881,0.23881,0.62687,0.26866,0.89552,0.44776,1,0.23881,0.50746,0
A0A1P8AV66,AT1G64510.2,0.01886,0.00695,0.00099,0.09051,0.0125,1,0.03374,0.97102,0.0135,0.39956,0
Q9SGW3,AT1G64520.1,0.80675,0.13763,0.6058,0.0975,0.14752,0,0.01105,0.02473,0.8483,0.17456,1
Q8H0V6,AT1G64550.1,0.87843,0.17125,0.70436,0.14705,0.17929,0,0.02497,0.01172,1,0.48219,0.97713
F4I6S6,AT1G64570.1,0,0,0,0,0,0,0,0,0,1,0.81333
Q8GW63,AT1G64600.1,0.04258,0.06327,0.03203,0.2338,0.03422,0.73124,1,0.64023,0,0.06834,0.00376
Q84JQ8,AT1G64620.1,0.27175,0.59398,0.21697,1,0.51343,0.3319,0.25134,0.25456,0,0.92159,0.26208
Q8RXE5,AT1G64630.1,0.08219,0.03014,0.02557,0.23196,0.00639,0.9379,0.87123,1,0,0.46301,0.01644
Q6NLR2,AT1G64650.1,0.12937,1,0.17591,0.4925,0.69387,0.05327,0.03894,0.02747,0,0.02695,0.23402
A0A1P8AS55,AT1G64680.2,0.02087,0.04516,0.01328,0.10854,0.00968,0.96641,0.00987,1,0.02467,0,0.00645
P11139,AT1G64740.1,1,0.25322,0.89941,0.17531,0.22097,0.05609,0,0.033,0.11708,0.15657,0.15476
Q9XIR8,AT1G64750.1,0.20901,0.0406,0.12827,0.03008,0.03647,0.01286,0,0.02774,0.52361,0.04123,1
Q6NKW9,AT1G64760.1,1,0.64181,0.96847,0.56766,0.50279,0.07587,0.06963,0.05584,0,0.00682,0.09566
F4I893,AT1G64790.1,0.69244,0.21698,0.56215,0.18551,0.18665,0,0.02501,0.02094,0.67593,0.28822,1
Q9XIR4,AT1G64810.1,0.036,0.062,0.072,0.166,0.04,1,0.07,0.99,0,0.542,0.128
Q9XIR0,AT1G64850.1,0.36069,0.59517,0.46471,0.84701,0.32575,0.89724,1,0.82241,0,0.01874,0.04241
Q6GKU7,AT1G64880.1,0.01809,0.03123,0.00397,0.17663,0.01611,0.45829,1,0.38794,0,0.06745,0.02649
Q9XIQ7,AT1G64890.1,0.72017,0.87927,0.90226,0.5027,1,0.03898,0.04297,0.01359,0.02798,0,0.06716
Q42602,AT1G64900.1,0.31881,0.29286,0.46247,0.19741,0.41613,0.07229,0.10009,0.14551,0.08063,1,0
Q9XIQ2,AT1G64940.1,0.80104,0.76146,1,0.61146,0.83333,0.10104,0.06667,0.15729,0,0.48854,0.02708
F4I8B3,AT1G64960.1,0.1231,0.08953,0.1287,0.10232,0.04956,0.07914,0,0.23421,0.19984,1,0.69624
Q9XIP8,AT1G64980.1,0.22683,0.04962,0.19394,0.03458,0.02599,0.04255,0.00707,0.05754,1,0,0.20685
Q9XIP7,AT1G64990.1,0.41464,0.85746,0.67751,0.48317,1,0.14964,0,0.17214,0.17376,0.01389,0.12267
F4I8B9,AT1G65010.1,1,0.3078,0.80842,0.26063,0.2993,0.01854,0,0.00595,0.44909,0.13238,0.14446
Q5XF12,AT1G65020.1,0.84573,0.9829,0.91496,0.78695,1,0.25024,0.11563,0.24293,0,0.11928,0.06808
Q5XEV4,AT1G65030.1,0.0174,0.00846,0.01403,0.0112,0.0103,0,0.00002,0.03403,0.25344,1,0.62127
F4I8C2,AT1G65032.1,0.07501,0.10059,0.05176,0.28199,0.0721,0.51803,1,0.44129,0.00502,0.06745,0
Q6NPT7,AT1G65040.2,0.65835,0.77421,0.87006,0.54644,1,0.15452,0.08041,0.12401,0,0.0504,0.03286
A0A1P8AW32,AT1G65050.1,0.29091,0.07025,0.24298,0.25124,0,0.49504,1,0.51488,0.60331,0.0438,0.07355
A0A1P8AMZ6,AT1G65070.4,0.5977,0.77011,1,0.49808,0.84674,0.37548,0,0.51341,0,0.06513,0
Q8L718,AT1G65080.1,0,0.18269,0.15385,0.17308,0.13462,0.94712,1,0.65865,0.11058,0.14423,0.63462
Q9S9J5,AT1G65150.1,0.29332,0.11891,0.23512,0.07397,0.07115,0.00409,0.03061,0,1,0.04431,0.21136
F4I9V3,AT1G65160.1,0.66015,0.86015,0.84812,0.53383,1,0.0015,0.11579,0,0.10677,0.05865,0.05865
Q93ZY6,AT1G65220.1,0.45905,0.08506,0.34083,0.06488,0.07699,0.01269,0,0.03662,1,0.23299,0.44204
Q8L604,AT1G65230.1,0.11746,0.07765,0.07804,0.23611,0.04375,1,0.02956,0.95349,0.02483,0.08002,0
Q9S9K4,AT1G65240.1,0.80829,0.69305,1,0.48485,0.65399,0.11954,0.07054,0.13484,0,0.02777,0.06504
A0A1P8ATS2,AT1G65260.1,0.09705,0.12484,0.1036,0.17311,0.11008,0.94058,0.10908,1,0,0.07301,0.02062
O80798,AT1G65270.1,0.51491,0.79693,0.74655,0.60671,1,0.06616,0.05141,0.03705,0,0.04447,0.02365
O80800,AT1G65290.1,0,0,0,0.57031,0,0.28125,1,0.15625,0,0,0
Q8GZA4,AT1G65320.1,0.84666,0.12465,0.61852,0.15117,0.13534,0.04986,0,0.0926,0.17788,1,0.50435
Q9AT00,AT1G65410.1,0.07655,0.23046,0.06689,0.37194,0.0936,0.94203,0.08652,1,0,0.20375,0.04209
Q8W468,AT1G65430.1,1,0.28965,0.73289,0.24374,0.25459,0.0071,0,0.04633,0.99249,0.71411,0.90902
A8MS85,AT1G65440.1,0.01513,0,0.0088,0.0026,0.00298,0.00807,0.00325,0.03862,0.304,1,0.13937
Q9SXY0,AT1G65470.1,0,0.08646,0.03754,0.15245,0.06712,1,0.04437,0.99317,0.05347,0.12969,0.10125
O04469,AT1G65520.1,0.05473,0.10202,0.01734,0.41944,0.03767,0.72706,0.2016,1,0.00871,0.04457,0
F4IBH5,AT1G65540.1,0.05138,0.05436,0.02648,0.23617,0.03929,0.65733,1,0.5452,0.00738,0.04797,0
F4IBH8,AT1G65560.1,0.34002,0.15702,0.31262,0.14968,0.18046,0.00367,0,0.01271,1,0.0418,0.25784
Q84W55,AT1G65580.1,0.50842,0.12866,0.42529,0.07575,0.1257,0,0.00776,0.02054,1,0.45743,0.77801
Q8L7S6,AT1G65590.1,0.19755,0.31608,0.37602,0.22071,0.47411,0.01362,0.03406,0.10627,0,1,0.1267
O04478,AT1G65610.1,0.59448,0.68658,1,0.43456,0.89784,0.02582,0.03122,0.01369,0.03879,0,0.62311
O04482,AT1G65650.1,0.28174,0.07779,0.21434,0.05633,0.06717,0,0.02493,0.0075,1,0.37177,0.26708
Q9SHY8,AT1G65660.1,0.01494,0.00374,0.00498,0.07721,0,0.36862,0.59527,0.4396,0.00125,1,0.00996
Q8LD98,AT1G65690.1,0.49083,0.6405,0.98973,0.40059,1,0.09171,0,0.0763,0.01174,0.20543,0.13793
Q8VYI0,AT1G65700.1,0.04242,0.02942,0.04898,0.01578,0.03775,0,0.03484,0.00808,1,0.73804,0.29289
Q5XVH5,AT1G65710.1,0.01564,0,0.01312,0.01871,0.01229,0.01005,0.00084,0.05864,0.08741,1,0.26333
Q9SHY2,AT1G65730.1,1,0.61858,0.96783,0.44931,0.46343,0.03217,0.02569,0.01485,0,0.01775,0.06528
F4IBK4,AT1G65780.1,0.06027,0.07378,0.02951,0.22684,0.06436,0.50827,1,0.44196,0,0.11307,0.30702
F4IBL0,AT1G65820.3,0.97399,0.89578,0.90512,0.84431,1,0.22207,0.09229,0.14003,0,0.10186,0.06199
Q9SRZ6,AT1G65930.1,0.42258,0.0945,0.26059,0.1286,0.06123,0.09526,0.09086,0.12312,1,0,0.2402
A0A1P8ATG0,AT1G65950.2,0.0827,0.03308,0.04326,0.35115,0.01527,0.60687,1,0.49873,0,0.10305,0.05216
Q42472,AT1G65960.2,0.14253,0.03575,0.11998,0.03829,0.03479,0.02822,0.10798,0.01676,1,0,0.31906
Q9XEX2,AT1G65980.1,0.48946,0.10415,0.34313,0.07476,0.04728,0,0.13291,0.00831,1,0.023,0.19297
Q9SRZ3,AT1G65985.1,0.5197,0.45053,1,0.34807,0.6528,0.32049,0.34632,0.32793,0.07443,0,0.09764
Q9C8E1,AT1G66040.1,0.01496,0.01247,0.00374,0.02618,0.01933,0.0717,0,0.11409,0.09539,1,0.08042
Q9C8D8,AT1G66070.1,1,0.1491,0.64948,0.12996,0.15474,0.00313,0.00023,0,0.12286,0.23345,0.21393
Q9C8D7,AT1G66080.1,0.36255,0.78752,0.51527,0.49137,1,0.09429,0.13546,0.09296,0.33865,0,0.20319
P43298,AT1G66150.1,0.77447,0.4383,1,0.33576,0.32401,0.09848,0.21094,0.09402,0.00101,0,0.00851
Q9C8C9,AT1G66180.1,0.46149,0.97389,0.77089,0.58681,1,0.09465,0.11619,0.09465,0,0.15601,0.33159
Q94BT9,AT1G66240.1,0.93908,0.32012,0.52668,0.67195,0.31074,0.93872,0.52523,0.5912,1,0,0.07714
Q94BT9-2,AT1G66240.2,0.28845,0.15396,0.24491,0.16683,0.16068,0.16521,0.32152,0.14131,1,0,0.21933
Q9C7U5,AT1G66250.1,0.90989,0.73881,1,0.6328,0.52473,0.0533,0.03622,0.04034,0,0.04682,0.09335
Q94EH8,AT1G66260.1,0.06719,0.03353,0.04729,0.08095,0.01388,0.04275,0,0.06031,0.23953,1,0.10539
P49333,AT1G66340.1,0.52291,0.42925,1,0.30054,0.73787,0.03774,0.0027,0.10714,0.18059,0,0.27628
Q3ECH5,AT1G66345.1,0.02519,0.06467,0.03676,0.22532,0.02791,0.50919,1,0.43907,0,0.0742,0.0143
Q9C8Y1,AT1G66400.1,1,0.47698,0.89928,0.52086,0.48201,0.12302,0.09353,0.11942,0,0.09137,0.01583
Q9C524,AT1G66430.1,0.02938,0.05774,0.00939,0.16177,0,0.93139,0.05457,1,0.0648,0.01711,0.00762
Q6NLC8,AT1G66480.1,0.91819,0.57218,1,0.48996,0.41385,0.06966,0.05495,0.05173,0,0.04264,0.03008
A0A1P8ARF1,AT1G66520.2,0.05837,0.0269,0,0.24235,0.0206,0.98226,1,0.91359,0.03605,0.15594,0.01602
Q9C713,AT1G66530.1,0.24326,0.06345,0.19329,0.04934,0.05061,0.00665,0.02656,0,1,0.01546,0.38488
Q93W22,AT1G66580.1,1,0.21033,0.74113,0.15884,0.22946,0.02617,0,0.04354,0.01334,0.17332,0.46108
F4IEX1,AT1G66590.2,0.09028,0.05345,0.04629,0.17519,0.05754,0.18414,1,0.10921,0.05729,0,0.07008
Q9SXJ6,AT1G66670.1,0.00898,0.25375,0,0.45518,0.05691,1,0.00785,0.98858,0.0105,0.03406,0.06323
Q9C9M1,AT1G66680.1,1,0.27973,0.87175,0.21034,0.25898,0.02158,0,0.0427,0.2429,0.19711,0.37972
F4HPZ9,AT1G66730.1,0.01922,0.0058,0.01537,0.00586,0.0063,0,0.02243,0,1,0.00699,0.14137
Q9C9M7,AT1G66750.1,0.06839,0.18161,0.09752,0.10486,0.15628,0,0.01621,0.02685,0.8926,1,0.55952
Q9C9N4,AT1G66820.1,0.13862,0.28455,0.18577,0.40244,0.14228,0.95732,0.15,1,0,0.15122,0.04512
Q9C9N6,AT1G66840.1,0.18471,0,0.51537,0.07456,0.05392,0.0139,0.08593,0.0278,1,0.07519,0.09141
A0A1P8ANH8,AT1G66880.2,0.97701,0.60335,1,0.46263,0.55586,0.04399,0.00325,0.0165,0,0.07298,0.013
Q8VYT1,AT1G66900.1,0.75473,1,0.82944,0.82299,0.75717,0.31176,0.73182,0.22949,0.00823,0,0.5099
Q7PC84,AT1G66950.1,1,0.27771,0.44481,0.40096,0.18469,0.09759,0.05196,0.09522,0,0.09225,0.049
D7SFH9,AT1G66980.1,0.67039,0.85263,1,0.59276,0.97961,0,0.14934,0.02763,0.70658,0.01316,0.46513
A0A1P8AQN6,AT1G67060.2,0.84928,0.66793,1,0.47247,0.60874,0.04474,0.04852,0.02719,0,0.0031,0.19477
P10795,AT1G67090.1,0.019,0.09466,0.00839,0.20319,0,0.86838,0.02891,1,0.11098,0.05502,0.14059
A0A1P8AUY4,AT1G67120.1,0.01978,0.01869,0.02568,0.01645,0.02721,0,0.03754,0.0376,0.32056,1,0.70632
F4HRS2,AT1G67140.1,0.50349,0.0355,0.36768,0.08931,0.01318,0.00686,0,0.01372,1,0.3386,0.95034
Q84TD8,AT1G67170.1,0.08139,0.06071,0.08406,0.16611,0.08472,0.4503,0,0.66511,0.28085,1,0.26818
F4HRT5,AT1G67230.1,0.02144,0.00727,0.0156,0.0084,0.00901,0.01513,0,0.04319,0.07333,1,0.02957
A0A1P8AVM6,AT1G67235.1,0.74434,0.84627,0.89373,0.84024,1,0.40627,0.52024,0.32795,0,0.21277,0.04072
Q8W593,AT1G67280.1,0.01725,0.03669,0.0073,0.1488,0,1,0.03432,0.96781,0.1333,0.03873,0.03982
A0A1P8ANU5,AT1G67300.4,0.22412,0.86135,0.4226,0.57455,1,0.08547,0.06173,0.05793,0,0.38367,0.16239
Q9FYG2,AT1G67310.1,0.62184,0.18403,0.51354,0.14089,0.1776,0.03258,0.03488,0,1,0.49013,0.38458
F4HRU9,AT1G67320.3,0.03341,0,0.03843,0.06681,0.02083,0.23922,0.09483,0.22845,0.41487,1,0.67672
F4HRV0,AT1G67325.1,0.42642,0.22827,0.34067,0.1321,0.27115,0.15991,0,0.36501,0.62225,1,0.35574
Q8GZ43,AT1G67325.2,0.24921,0.14241,0.17173,0.10262,0.09424,0.03665,0,0.13089,0.04921,1,0.22932
Q9FYF8,AT1G67350.1,0.03768,0.0766,0.01778,0.32169,0.04276,0.68925,1,0.56051,0,0.0737,0.00104
Q9FYF7,AT1G67360.1,1,0.49845,0.70728,0.51545,0.42267,0.04869,0.02677,0.00906,0.05211,0,0.13933
Q08AA5,AT1G67410.1,0.13743,0.95829,0.37101,0.45902,1,0.13514,0.06027,0.08634,0,0.03003,0.08592
F4HRW2,AT1G67420.2,0.78838,0.90615,0.84118,0.74803,1,0.15211,0.07909,0.11276,0,0.10123,0.04613
P51413,AT1G67430.1,0.6593,0.23156,0.50602,0.18586,0.21482,0.00858,0,0.06517,0.13141,0.34293,1
Q4V399,AT1G67440.1,0.22395,0.18356,0.19113,0.30869,0.12694,0.94446,0.91778,1,0.08511,0.30184,0
F4HTM3,AT1G67490.1,0.48788,0.79349,0.72712,0.49449,1,0.03715,0.06532,0,0.04071,0.02151,0.01717
O64794,AT1G67510.1,1,0.64116,0.92709,0.49115,0.46933,0.07702,0.03876,0.07828,0.00285,0.1209,0
Q9CAG3,AT1G67560.1,0.05988,0.18788,0.07314,0.25923,0.07243,0.97275,0.06382,1,0,0.02904,0.04374
Q9CAG1,AT1G67580.1,0.0502,0.04314,0.03294,0.03843,0,0.05333,0.14118,0.07843,0.31686,1,0.22824
F4HTP2,AT1G67630.1,0.29268,0.04743,0.27216,0,0.03465,0.02129,0.03117,0.03407,1,0.02613,0.19648
