ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
Q9LE54,AT1G69230.1,0.83862,0.45616,1,0.54571,0.50466,0.14739,0.09235,0.25653,0.07463,0,0.06437
Q9LDI9,AT1G69250.1,0.48571,0.07702,0.28972,0.10782,0.106,0.03425,0,1,0.55776,0.36664,0.00983
Q94JV1,AT1G69340.1,1,0.21605,0.60619,0.21654,0.24917,0.0531,0.04261,0.9241,0.60935,0.24035,0
Q9C507,AT1G69350.1,0.29562,0.56492,0.37496,1,0.71683,0.14123,0.11562,0,0.00925,0.00498,0.05407
Q9C544,AT1G69370.1,0.06671,0.04934,0.01598,0.18138,0.0959,0.80612,0,0.11744,0.08131,0.70605,1
Q9C565,AT1G69380.1,0.05484,0.09614,0.05066,0.28858,0.20816,0.65073,1,0.06888,0,0.0856,0.34158
Q9C4Z7,AT1G69390.1,0,0.00187,0,0.10857,0.02808,0.87121,0.0146,0.02059,0.00225,0.12767,1
Q9C505,AT1G69410.1,0.33184,0.14794,0.29608,0.0846,0.08562,0.02432,0,0.5801,1,0.67103,0.00695
Q9C533,AT1G69420.1,0.91,1,0.7,0.88,0.83,0.14,0,0,0,0.13,0
Q8VY92,AT1G69460.1,0.36078,1,0.499,0.59556,0.71487,0.09471,0.07494,0.2227,0,0.04821,0.02844
Q9C787,AT1G69510.1,1,0.35887,0.8903,0.44393,0.48545,0.03664,0.02954,0.43749,0.2465,0,0.00111
C0Z241,AT1G69530.3,0,0.23192,0.04363,0.23881,0.19403,0.04592,0.04363,1,0.16418,0.13777,0.02755
Q9FE65,AT1G69620.1,0.40388,0.36901,0.32532,0.28365,0.35588,0.02896,0,1,0.16384,0.2633,0.00722
Q8VYI1,AT1G69640.1,0.45724,1,0.47259,0.50877,0.63048,0.07018,0.11732,0.07018,0,0.07237,0.02412
Q9C9L0,AT1G69670.1,0.2844,0.08168,0.2178,0.14387,0.11749,0.07958,0,1,0.78911,0.76586,0.0955
Q9S784,AT1G69700.1,0.43669,0.80486,0.41838,0.89296,1,0.22829,0.10325,0.03284,0,0.1383,0.27913
Q9C9L4,AT1G69720.1,0,0.00535,0.02496,0.22816,0.08556,0.82531,0.08378,0.64884,0.22282,0.58645,1
Q9SFH9,AT1G69740.1,0.01563,0,0.00926,0.17365,0.05007,0.82214,0.0247,0.02934,0.03101,0.00121,1
Q94F88,AT1G69770.1,0.04614,0.0646,0.0797,0.08221,0.10487,0.1594,0.41107,0.07047,0,1,0.10906
A0A1P8AVI9,AT1G69800.3,0.40794,0.10298,0.29872,0.0922,0.15915,0,0.00908,0.13532,1,0.06241,0.03319
Q94A41,AT1G69830.1,0.02008,0,0.01271,0.15486,0.05682,0.85156,0.0485,0.04909,0.07891,0.13304,1
Q9CAR7,AT1G69840.1,0.99951,0.51872,1,0.58882,0.60112,0.0865,0.09211,0.07243,0.01583,0,0.02332
Q8H157,AT1G69850.1,1,0.61473,0.91682,0.87804,0.87498,0.28627,0.13114,0.05341,0,0.12145,0.20208
Q9CAS1,AT1G69880.1,0.21823,0.14208,0.25194,0.32636,0.24196,0.68741,1,0.05802,0.07368,0,0.35924
Q9CAS2,AT1G69890.1,0.71549,0.28895,0.57301,0.31558,0.41456,0.45495,1,0.63604,0.05504,0,0.07767
Q9CAS6,AT1G69930.1,0.13097,0,0.07434,0.09204,0.11681,0.04425,0.12212,0.23009,1,0.03894,0.11327
O04951,AT1G69960.1,1,0.44119,0.78211,0.40205,0.46464,0.01083,0.01658,0.20244,0.67588,0.0883,0
A1A6I1,AT1G69980.1,0.11147,1,0.30056,0.52621,0.85948,0.05652,0.03455,0.12896,0.17437,0.00568,0
O04539,AT1G70060.1,0,0,0,0,0,0,0,0.05882,0.08651,1,0
B9DFG3,AT1G70070.1,0.02887,0,0.02028,0.15278,0.06617,0.83745,0.10185,0.22324,0.1396,0.46203,1
O04532,AT1G70140.1,0.40798,0.58282,1,0.61656,0.61043,0.06442,0.33436,0.63804,0,0.1319,0.39264
A0A1P8AP63,AT1G70180.6,0.00673,0,0.00337,0.16582,0.22391,0.50505,1,0,0.02778,0.6069,0.17845
O04527,AT1G70190.1,0.05578,0,0.01407,0.09903,0.05329,0.52393,1,0.01209,0.01836,0.00761,0.19748
Q84JK1,AT1G70200.1,0.0243,0.03714,0.01319,0.08921,0.04929,0.64769,0,0.08192,0,0.75286,1
F4I5D4,AT1G70250.1,0.33271,1,0.45682,0.67688,0.81275,0.08449,0.07397,0.02136,0,0.039,0.03343
F4I5D7,AT1G70280.2,0.39535,1,0.5975,0.82916,0.89624,0.14937,0.08676,0.03041,0.44723,0,0.13327
Q0WUI9,AT1G70290.1,0.29306,0.07655,0.18049,0.09268,0.1227,0.01201,0,1,0.7197,0.28068,0
O48661,AT1G70310.1,0.13028,0.02273,0.09015,0.0409,0.03993,0.02901,0.07433,0.16441,1,0,0.03862
Q8H0T4,AT1G70320.1,0.42208,0.06104,0.29306,0.09142,0.0918,0.01894,0.02857,1,0.89197,0.16393,0
Q8VXY7,AT1G70330.1,1,0.2379,0.48723,0.22917,0.19892,0.05712,0.04637,0.54032,0,0.09207,0.05175
A0A2H1ZEF7,AT1G70360.1,0.26709,1,0.2,0.52785,0.81646,0.06519,0.07595,0.06646,0.03418,0,0.04937
P92990,AT1G70370.1,0.25528,1,0.47016,0.46006,0.63636,0.03673,0.00184,0.2112,0.10744,0.03489,0
Q94CE4,AT1G70410.1,0.2198,0.04724,0.14371,0.04427,0.04936,0.02815,0.03083,0.76945,1,0.16535,0
A0A1P8AWU5,AT1G70430.2,0.99676,0.45631,1,0.42233,0.41586,0.07767,0.11974,0.09223,0.00162,0.09709,0
Q9CAL7,AT1G70470.1,0,0.77778,0.2,0.9,1,0,0,0.3,0,0,0
F4I5G3,AT1G70480.2,0.03797,0.12073,0.04746,1,0.51101,0.84434,0.08276,0.00645,0,0.19362,0.86371
Q9CAL5,AT1G70500.1,0.73825,0.71475,0.60049,0.67342,0.78201,0.24878,0.10292,0.02431,0,1,0.11021
Q9CAL3,AT1G70520.1,1,0.53502,0.94599,0.72733,0.69227,0.06534,0.04384,0.00085,0,0.00416,0.0188
Q9CAL2,AT1G70530.1,1,0.53762,0.81921,0.64861,0.65782,0.06202,0.0252,0.12949,0,0.27837,0.01349
Q9C5F4,AT1G70570.1,0.04653,0,0.02712,0.23584,0.07675,0.93961,0.05263,0.05657,0.0731,0.1576,1
Q9S7E9,AT1G70580.1,0.03619,0.03776,0.04919,0.63536,0.22179,1,0.13713,0.02108,0.03947,0,0.97386
P49637,AT1G70600.1,0.36841,0.16798,0.25612,0.12957,0.14976,0.02453,0.0166,1,0.2291,0.12033,0
Q8RY46,AT1G70610.1,0.06256,0.04105,0.04204,0.37934,0.17809,1,0.75703,0,0.04303,0.0566,0.76796
F4I6U8,AT1G70620.1,0.05119,0.03095,0.01429,0.06905,0.07917,0.07202,0,0.22917,0.06607,1,0.05179
A0A1P8ASV0,AT1G70630.3,0.26318,1,0.3503,0.73682,0.88996,0.16735,0.11784,0.17011,0,0.07153,0.04402
F4I6V2,AT1G70650.2,0.22156,1,0.2485,0.5479,0.78443,0.25749,0.38623,0.26347,0,0.55988,0.17964
Q9CAB7,AT1G70670.1,0.5622,1,0.5841,0.83771,0.85173,0.34625,0.56548,0.04314,0,0.18879,0.16491
Q8GUJ2,AT1G70690.1,0.38187,0.61126,0.4739,1,0.86607,0.4533,0.22184,0.02747,0,0.31593,0.44986
Q9CAC1,AT1G70710.1,0.00404,0.12334,0.02067,0.09099,0.11144,0.0146,0,1,0.21388,0.81824,0.01505
Q9SGC1,AT1G70730.1,0.22908,0.05437,0.17013,0.06737,0.06915,0.00337,0.04222,0.195,1,0,0.00957
F4I6W7,AT1G70740.2,0.61688,0.45779,1,0.49026,0.53247,0.09091,0.06818,0.31169,0.04545,0.33766,0
Q9S791,AT1G70770.1,0.38766,1,0.44785,0.59598,0.70386,0.08621,0.06738,0.0357,0,0.1045,0.0312
Q941R6,AT1G70840.1,0.14992,0.03954,0.05601,0.50961,0.17188,0.99561,1,0.2592,0,0.53542,0.79132
Q9S7Z8,AT1G70940.1,0.93424,1,0.94344,0.68904,0.92095,0.04872,0.04645,0.15934,0,0.0293,0.0209
Q9SSK1,AT1G70980.1,0.34796,0.06118,0.24576,0.06831,0.08038,0.00556,0.03076,0.35466,1,0.02396,0
Q9SSJ8,AT1G71010.1,0.43233,0.13929,0.24836,0.12221,0.19974,0.02102,0,1,0.19185,0.30749,0.02102
Q9C9A6,AT1G71020.1,1,0.17297,0.57544,0.19805,0.1428,0.06715,0.07012,0.45814,0.0442,0,0.01487
Q949X9,AT1G71040.1,0.06738,0.24558,0.09602,0.17498,0.21595,0.03027,0.00539,1,0.21449,0.18901,0
Q9C9A2,AT1G71060.1,0.01934,0.03251,0.03337,0.16686,0.07906,0.69908,1,0,0.06316,0.06388,0.35076
Q9C9A1,AT1G71070.1,0.07384,0.73414,0.11414,0.57129,1,0.04443,0.03379,0.14394,0.02017,0.17111,0
Q9C999,AT1G71090.1,1,0.19878,0.60406,0.20974,0.15619,0.15943,0.37931,0.54118,0,0.10872,0.02434
Q9C998,AT1G71100.1,0.13988,0.03313,0.10999,0.05675,0.04787,0.00055,0.01756,0.16446,1,0.01233,0
F4I8E9,AT1G71110.1,1,0.65558,0.71428,0.82779,0.80626,0.0998,0.10176,0.06653,0.03767,0,0.07632
Q9C993,AT1G71150.1,0.23353,0,0.21415,0.10756,0.03876,0.07074,0.05136,0.21512,1,0.01647,0.04942
Q9C991,AT1G71170.1,0.23781,0.04413,0.12776,0.07627,0.08308,0.14274,0,0.27976,1,0.21711,0.16998
Q9C989,AT1G71190.1,1,0.61184,0.97368,0.38158,0.24342,0.21711,0.15132,0.42763,0,0.125,0.17763
Q8GZA6,AT1G71210.1,0.01598,0.00449,0.00845,0.10287,0.06919,0.43127,1,0.0169,0,0.04965,0.1681
Q0WL80,AT1G71220.1,0.46651,1,0.62422,0.85254,0.89997,0.12021,0.08459,0.02388,0,0.04106,0.03913
Q0WL80-2,AT1G71220.2,0.55389,1,0.61377,0.76347,0.82934,0.12275,0.1018,0,0,0.05988,0
Q9FVU9,AT1G71230.1,0.26292,0.0382,0.20375,0.0367,0.01049,0.01273,0.01723,0.50562,1,0.82622,0
A8MR99,AT1G71240.1,0.03531,0.04065,0.03855,0.25883,0.1448,0.86249,0.03499,0.06657,0,0.28895,1
Q8VYF7,AT1G71260.1,0.01778,0.03333,0,0.10175,0.06838,0.32342,1,0.01988,0.02633,0.07386,0.15531
Q94KD3,AT1G71270.1,0.2417,0.06281,0.15596,0.11558,0.0911,0.01907,0.17858,1,0.96903,0.64583,0
Q9FVV7,AT1G71310.1,0.01099,0.00059,0,0.09388,0.04753,0.47144,1,0.02652,0.0201,0.06466,0.23469
F4I8H8,AT1G71340.1,0.33433,1,0.45898,0.67888,0.89516,0.10228,0.18283,0.04134,0.01896,0.15449,0
Q0WUR1,AT1G71350.1,0.78294,0.1932,0.53864,0.21305,0.19627,0.07097,0,0.46875,0.3496,1,0.06158
F4I8I0,AT1G71360.1,0.3679,1,0.50585,0.82113,0.88795,0.10134,0.08018,0.10746,0.40896,0.07851,0
Q9C9H5,AT1G71380.1,0.03051,0.27032,0.05616,0.20648,0.24224,0.01671,0,1,0.2991,0.19088,0.00246
Q9C9H8,AT1G71410.1,0.88567,0.15134,0.5306,0.20447,0.22279,0,0.01099,0.59472,1,0.34921,0.0022
Q9C9H9,AT1G71420.1,0.13832,0.03386,0.07535,0.0369,0.03915,0,0.02425,0.09492,1,0.01914,0.0233
Q8GRL7,AT1G71440.1,0.27602,0.05548,0.19383,0.0796,0.09252,0,0.00724,0.18797,1,0.1468,0.00414
Q9C9I7,AT1G71500.1,0.009,0,0.00509,0.05767,0.01497,0.75796,0.02507,0.02581,0.03296,0.05229,1
Q96520,AT1G71695.1,0.01189,0.09905,0,0.12467,0.14765,0.14474,0.25964,0.20708,0.84231,1,0.10512
Q9M9H7,AT1G71696.2,0.05317,0.59453,0.08921,0.63864,1,0.06236,0.06174,0.18182,0,0.05636,0.0161
Q9M9H6,AT1G71697.1,0.15983,0.03286,0.1153,0.04151,0.04453,0.00632,0.02003,0.19697,1,0,0.02314
F4IA20,AT1G71710.2,0.08456,0.02378,0.04966,0.04065,0.05062,0.0395,0.00978,1,0.26942,0.15551,0
A0A1P8ARX7,AT1G71720.2,0.05311,0,0.02872,0.15028,0.03344,0.91385,0.07632,0.08379,0.02085,0.39024,1
Q9M9H3,AT1G71730.1,0.02467,0.01272,0.01141,0.11956,0.07439,0.6889,1,0.01783,0.03625,0,0.32073
F4IA25,AT1G71750.2,0.19302,0.05271,0.17716,0.0693,0.09078,0,0.02001,0.20254,1,0.02733,0.03245
Q05196,AT1G71770.1,0.98165,0.17455,0.60518,0.2296,0.22893,0.02036,0,0.33724,1,0.68812,0.02163
F4IA30,AT1G71780.1,0.50367,1,0.53935,0.59421,0.72358,0.08589,0.09564,0.00285,0,0.01469,0.00854
Q9M9G7,AT1G71790.1,0.15487,0.07611,0.06991,0.07788,0.07168,0.01593,0,0.20619,1,0.08584,0.01858
Q94BU1-2,AT1G71810.1,0.11465,0.2008,0.10272,0.13917,0.11663,0.03512,0,1,0.05699,0.48443,0.02187
Q94AI6,AT1G71820.1,1,0.35235,0.88535,0.39263,0.39709,0.02067,0.03828,0.20628,0.35605,0.28965,0
Q94AG2,AT1G71830.1,0.77347,0.38655,1,0.65546,0.64048,0.22762,0.0749,0.06394,0,0.17537,0.21666
Q8RXQ4,AT1G71840.1,0.84547,0.10459,0.632,0.21246,0.21439,0.03935,0,0.16597,0.77358,1,0.03136
Q9M9G1,AT1G71850.1,0.02817,0,0.00894,0.11662,0.06321,0.6292,1,0.05849,0.0256,0.13499,0.31968
O82656,AT1G71860.1,0.98216,0.4078,0.86946,0.43427,0.51361,0.13477,0.1927,0.15643,1,0,0.04423
Q39232,AT1G71880.1,0.72702,0.71326,0.69622,1,0.9878,0.23405,0.08474,0.27908,0.0308,0,0.31129
Q9C8X2,AT1G71890.1,0.91215,0.67187,0.83777,0.94552,1,0.30487,0.10621,0.14019,0,0.12948,0.3468
Q94AH3,AT1G71900.1,0.11378,0.95449,0.11964,0.41157,1,0.03251,0.09493,0.56957,0.3225,0.06697,0
A8MRI5,AT1G71920.3,0.05949,0,0.0521,0.20951,0.07166,0.86407,0.02992,0.07248,0.17336,0.01886,1
Q9C8W8,AT1G71940.1,0.2006,0.89871,0.25323,0.67428,1,0.18371,0.1718,0.12314,0,0.07547,0.07051
Q9C8W7,AT1G71950.1,0.48326,1,0.45079,0.71055,0.91553,0.11618,0.17174,0.15627,0.27296,0.07534,0
Q9C8W3,AT1G71990.1,0.04877,0.53628,0.06977,0.54541,1,0.0735,0.09212,0.12837,0,0.03978,0.0218
Q9C7G5,AT1G72020.1,0.06151,0.04007,0.03691,0.16626,0.08366,0.33076,1,0.05343,0.07135,0,0.23796
Q9C7H2,AT1G72090.1,0.98732,0.78576,1,0.94503,0.91261,0.31783,0.105,0,0.01903,0.43129,0.2988
Q56WK6,AT1G72150.1,0.9714,0.3247,1,0.38299,0.4023,0.03713,0.03982,0.30671,0.0414,0,0.00641
Q56Z59,AT1G72160.1,1,0.37021,0.99027,0.53323,0.54627,0.04346,0.01826,0.33129,0.03323,0.04195,0
Q8GWC7,AT1G72170.1,0.0223,0,0.00556,0.12424,0.05486,0.51478,1,0.00509,0.01126,0.00043,0.21914
A0A1P8AWL5,AT1G72175.2,0.40591,1,0.46748,0.62974,0.71579,0.08503,0.11408,0.04472,0,0.0044,0.01863
F4IBQ3,AT1G72190.1,0.14286,0.22811,0.1106,0.24885,0.15668,0.67512,1,0.01613,0,0.10369,0.39631
Q9C7T2,AT1G72230.1,1,0.72033,0.8472,0.74898,0.72374,0.11664,0.16439,0,0.00819,0.16849,0.0307
Q9C7S7,AT1G72280.1,0.51034,1,0.5357,0.66081,0.75085,0.10316,0.11034,0.24585,0.21506,0.03254,0
Q9C552,AT1G72320.1,0.19529,0.34668,0.23289,0.29416,0.21581,0.06084,0,0.15512,0.08036,1,0.03688
Q9LDV4,AT1G72330.1,0.03281,0.01106,0.01106,0.11196,0.0629,0.56185,1,0.03923,0.08695,0,0.32221
Q8W4G0,AT1G72340.1,0.34568,0.02709,0.18176,0.04973,0.05864,0.02743,0.01406,0.66701,1,0.88272,0
B9DG17,AT1G72370.2,0.73597,0.1374,0.58736,0.20054,0.18675,0.048,0,1,0.43375,0.54919,0.03307
F4IDB3,AT1G72410.2,1,0.30711,0.78517,0.53101,0.49773,0.15885,0.11498,0.04387,0,0.00908,0.07262
F4IDC0,AT1G72420.1,0.01502,0,0.00448,0.15841,0.07486,0.94808,1,0.01186,0.02557,0.0369,0.60622
F4IDC2,AT1G72440.1,0.02455,0.03471,0.02013,0.03816,0.03589,0.01385,0.00365,0.30821,0.07449,1,0
Q9C9E5,AT1G72470.1,0.44583,0.65208,0.3625,0.45208,0.6625,0.26042,0,1,0.39792,0.52917,0.16458
Q9C9E6,AT1G72480.1,0.08375,0.66308,0.12709,0.54466,1,0.03722,0.03175,0.08184,0,0.02418,0.00529
F4IDC8,AT1G72500.1,1,0.48342,0.8293,0.54573,0.5996,0.03937,0.05977,0.10893,0.04651,0.06669,0
Q9FNX8,AT1G72520.1,0.01659,0.00999,0,0.08388,0.03902,0.6872,0.02719,0.05408,0.0126,0.39806,1
Q9SGE9,AT1G72550.1,0.28684,0.03463,0.21272,0.05077,0.04663,0,0.01124,0.35756,1,0.06436,0.00209
Q7PC79,AT1G72560.1,0.33034,0.13997,0.26073,0.15768,0.15768,0.01422,0.03593,0.2238,1,0.06312,0
Q9CAI3,AT1G72680.1,0.14542,0.03657,0.09204,0.04519,0.06223,0,0.02456,0.18279,1,0.00512,0.01017
Q9CAI4,AT1G72690.1,0.54189,0.38146,0.53119,0.54011,0.50267,0.54367,1,0.03743,0.00178,0,0.2852
Q9SGG3,AT1G72700.1,1,0.79716,0.7814,0.6489,0.74347,0.14393,0.20234,0.19702,0,0.10748,0.04669
Q9CAI5,AT1G72710.1,1,0.39561,0.88149,0.45613,0.55194,0.08775,0.14095,0.31896,0.04564,0.02395,0
Q9CAI7,AT1G72730.1,0.98896,0.22464,0.79193,0.34576,0.32954,0.05072,0.00138,0.3109,0.25845,1,0
Q38820,AT1G72750.1,0.01252,0.00393,0,0.11325,0.04604,0.46688,1,0.00061,0.00902,0.00853,0.21846
Q9SSP5,AT1G72810.1,0.01639,0,0.01321,0.18794,0.0771,0.80084,0.04838,0.04917,0.0802,0.23799,1
Q9SSP4,AT1G72820.1,0.43019,0.06783,0.23573,0.06444,0.05879,0.01865,0.06049,0.27643,0.87224,1,0
Q84MD7,AT1G72880.1,0.1453,0.00716,0.11342,0.03234,0.02541,0,0.01478,0.12751,1,0.03788,0.01224
F4IF15,AT1G72970.2,0.1466,0.48447,0.11553,0.80777,1,0.10583,0,0.55631,0.04757,0.19223,0.00194
Q67YC0,AT1G73010.1,0.13262,0.00533,0.06511,0,0.01048,0.00069,0.02508,0.47329,1,0.05738,0.01546
A0MFS9,AT1G73020.1,0.36468,1,0.34631,0.42923,0.63065,0.04997,0.07751,0.03086,0,0.01807,0.02187
Q9SSM4,AT1G73030.1,0.88675,0.57595,1,0.55949,0.64655,0.111,0.06236,0.13744,0,0.17311,0.08182
Q8H0W0,AT1G73060.1,0.04932,0.28362,0.04698,0.3212,0.23605,0.92425,0,0.13917,0.08925,0.14093,1
Q9SSL9,AT1G73080.1,1,0.59611,0.92118,0.70664,0.71106,0.06001,0.02816,0,0.00504,0.00168,0.03641
Q9C5P4,AT1G73100.1,0.00477,0.0099,0.00513,0.02824,0.01027,0,0.0143,0.06601,0.07444,1,0.00403
A0A1P8ATD8,AT1G73110.2,0,0,0,0.25722,0,0.83727,0.06037,0,0,0.22572,1
Q1PFD9,AT1G73140.1,0.09112,1,0.11353,0.55655,0.88903,0.12527,0.06103,0.10243,0,0.35531,0.06466
B3H5L3,AT1G73180.2,0.4229,0,0.24194,0.05665,0.02301,0.00079,0.0415,0.39673,0.96971,1,0.01298
Q9CAT4,AT1G73200.1,0.52074,1,0.60292,0.68968,0.76593,0.07746,0.03059,0.09167,0.02009,0.11277,0
Q9CAT7,AT1G73230.1,0.5612,0.09248,0.33636,0.17226,0.10335,0.13373,0,1,0.97416,0.31324,0.1301
Q8LAF4,AT1G73240.1,0.51722,1,0.75613,0.87875,0.88764,0.15176,0.11211,0.04213,0.07178,0.53636,0
O49213,AT1G73250.1,0.37163,0.00936,0.26497,0.05576,0.07522,0.1351,0,0.35554,1,0.27021,0.01647
B3H6Z1,AT1G73390.4,1,0.57096,0.95852,0.69578,0.74199,0.1774,0.17322,0.04967,0,0.12227,0.11845
F4HQ84,AT1G73430.1,0.5035,0.44531,0.42217,0.75982,0.67134,0.10647,0,0.93361,1,0.58061,0.10422
F4HQ87,AT1G73450.1,0.76802,0.33318,0.69362,0.41543,0.41774,0.04436,0,0.75832,1,0.3586,0.061
B2GVN0,AT1G73470.2,0.25792,0,0.13122,0.1644,0.07391,0.77225,0.00452,0.12971,0.72398,0.09653,1
Q9C6B6,AT1G73570.1,0.37486,1,0.43656,0.49077,0.68281,0.20242,0.19666,0.02537,0,0.04498,0.06286
Q9C6B8,AT1G73590.1,0.75666,1,0.85819,0.72362,0.84541,0.0486,0.01206,0.11865,0.08164,0,0.04799
Q9C6B9,AT1G73600.1,0,0,0.184,0,0,0,0.12,0.232,1,0,0
Q9C9U9,AT1G73620.1,0.16552,0.75578,0.16471,0.57688,0.75132,0.07911,0,0.71359,0.16024,1,0.05801
Q9C9U8,AT1G73630.1,1,0.3216,0.78169,0.65023,0.47887,0.46479,0.29108,0.19014,0.34272,0,0.12207
Q9C9U7,AT1G73640.1,0.85775,1,0.90615,0.57652,0.70177,0.08437,0.0327,0.0981,0.28123,0.00458,0
F4HRY1,AT1G73650.3,0.7356,1,0.69172,0.70049,0.90346,0.17005,0.16018,0.22106,0,0.02194,0.07515
Q9C9U5,AT1G73660.1,1,0.19324,0.96377,0.44444,0.2971,0.4372,0.34058,0,0.49275,0.30918,0.50483
Q8W117,AT1G73720.1,0,0.01086,0.00196,0.02458,0.01443,0.04239,0.02155,0.18077,0.07337,1,0.02796
Q9C9T5,AT1G73770.1,0.5905,0.18991,0.49258,0.31454,0.34125,0.62908,1,0.02077,0.02967,0,0.16914
A0A1P8AMK1,AT1G73820.2,0.68,0.64,0,0.56,0,1,0,0,0.48,0,0
Q9C9B0,AT1G73880.1,0.2018,0.04873,0.13911,0.05512,0.06979,0.01207,0.02815,0.18169,1,0.02484,0
Q949N8,AT1G73920.1,0.5053,0.31667,0.76136,1,0.73939,0.26364,0,0.24697,0.25606,0.62121,0.11894
Q9C9B4,AT1G73930.1,0.43028,0.30845,0.31197,0.38803,0.39648,0.39859,0,1,0.43662,0.39014,0.69577
Q9C9B5,AT1G73940.1,0.10181,0.13172,0.07692,0.15259,0.15108,0.52891,1,0,0.01257,0.00779,0.21267
A0A1P8AUW6,AT1G73970.2,0.15757,0.25592,0.1689,1,0.58342,0.97116,0.21627,0,0.07364,0.10762,0.94954
Q9C9B9,AT1G73980.1,0.09463,0,0.07144,0.06358,0.02911,0.13187,0.1108,0.33453,1,0.3605,0.10609
Q9C9C0,AT1G73990.1,0,0.00616,0.00232,0.30717,0.14041,1,0.58865,0.04179,0.00729,0.11345,0.91622
P92976,AT1G74000.1,0.21018,0.80819,0.27476,0.64274,0.77522,0.08021,0.03298,1,0.62814,0.7168,0
Q9C9C2,AT1G74010.1,0.02119,0.88675,0.16755,0.98477,1,0.70596,0.15033,0.35364,0,0.09801,0.83444
P94111,AT1G74020.1,0.35912,1,0.49238,0.74978,0.87059,0.21784,0.19533,0.13263,0.11402,0,0.14093
Q9C9C4,AT1G74030.1,0.03752,0,0.0336,0.28132,0.09689,0.94462,0.02954,0.03041,0.02852,0.01372,1
Q9C550,AT1G74040.1,0.0165,0,0.02078,0.15944,0.05153,0.77055,0.02379,0.04851,0.07328,0.47454,1
Q9C9C5,AT1G74050.1,0.29899,0.24453,0.22164,0.21978,0.22349,0.03387,0,1,0.15331,0.30114,0.0069
Q9C907,AT1G74210.1,0.02064,0.02284,0.0132,0.0176,0.01954,0.00335,0.01986,0.25394,1,0.10541,0
Q9C909,AT1G74230.1,0.03739,0,0.03377,0.12233,0.04238,0.77171,1,0.14197,0.08356,0.05686,0.36199
A0A1P8AS08,AT1G74240.2,0.01491,0.00311,0,0.17172,0.08799,0.56153,1,0.00246,0.05079,0.04998,0.31427
Q9C911,AT1G74250.1,0.46301,0.11877,0.3543,0.09411,0.16558,0.05335,0.01158,1,0.56165,0.75038,0
Q9M8D3,AT1G74260.1,0.02928,0.0255,0.01949,0.22586,0.09462,0.89362,0.04276,0.05683,0.11482,0,1
Q9C913,AT1G74280.1,0.36735,1,0.44626,0.58452,0.73799,0.10587,0.09335,0.03942,0,0.03506,0.02376
A0A1P8ATY9,AT1G74300.2,0.61082,1,0.92268,0.93814,0.99227,0.26546,0.02577,0,0.03351,0.68299,0.45361
P42730,AT1G74310.1,0.10897,0.02179,0.28462,0.09103,0.11667,0.05897,0,0.1359,0.28462,1,0.01282
Q8L518,AT1G74320.1,0.17889,0.01979,0.11616,0.04204,0.04385,0.01164,0.06377,0.16802,1,0,0.03479
F4HTX0,AT1G74330.1,0.99389,0.43325,1,0.53272,0.54014,0.24476,0,0.11387,0.14092,0.65009,0.21466
C0LGJ1,AT1G74360.1,0.26872,1,0.40039,0.51052,0.68967,0.32159,0.29711,0,0.03231,0.1816,0.15712
Q9CA75,AT1G74380.1,0.09758,0.7855,0.1417,0.6315,1,0.06931,0.05376,0.16034,0.02681,0.10217,0
Q9CA67,AT1G74470.1,0.002,0.00597,0,0.18334,0.05823,0.83863,0.08493,0.02802,0.01251,0.01753,1
Q7Y224,AT1G74490.1,0.06132,0,0.055,0.09288,0.1055,0.29847,1,0.07845,0.11001,0.88909,0.10189
Q9S7V4,AT1G74520.1,0.64266,0.75615,0.65223,1,0.92935,0.13628,0.08842,0.03008,0,0.06928,0.16044
Q0WPJ3,AT1G74530.3,0.17615,0.66043,0.17775,0.55752,1,0.03443,0.02826,0.13396,0.15924,0.01851,0
Q9CA61,AT1G74540.1,0.39438,1,0.51699,0.83346,0.89323,0.13436,0.10421,0.06054,0.00792,0,0.0447
Q9CA59,AT1G74560.1,0.05281,0.0183,0.10636,0.06922,0.07151,0.02597,0,0.10279,1,0.6968,0.04803
Q9CA58,AT1G74580.1,0.72937,0.18812,0.2302,0.30693,0.20297,0.75743,1,0.28135,0,0.13284,0.4769
Q9CA56,AT1G74600.1,0.06424,0,0.01389,0.16753,0.04427,0.58854,1,0.00694,0.00694,0.10417,0.28559
Q8L475,AT1G74640.1,0.01186,0,0.00593,0.14126,0.06052,0.87496,0.01761,0.04203,0.01099,0.11632,1
Q93ZD5,AT1G74680.1,0.02409,0.55408,0.08948,0.54277,1,0.22763,0.22714,0.27139,0,0.00393,0.0826
Q8L4D8,AT1G74690.1,1,0.32741,0.89125,0.32664,0.37128,0.0209,0.03412,0.03869,0.07886,0.04157,0
B8XCH5,AT1G74720.1,0.59143,0.92821,0.58804,0.96625,1,0.03357,0.0925,0.16482,0.15036,0.22232,0
Q94F10,AT1G74730.1,0.01059,0.00835,0,0.12217,0.0336,1,0.04744,0.04439,0.01853,0.13093,0.94665
Q9SSF8,AT1G74740.1,1,0.51715,0.98029,0.64728,0.64831,0.09033,0.05936,0.02527,0,0.05713,0.04972
Q8RX55,AT1G74800.1,0.05289,0.97744,0.09792,0.64032,1,0.05254,0.03602,0.1182,0,0.02002,0.00927
