ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
F4HQG4,AT1G01020.2,0.27796,0.00319,0.02875,1,0.19169,0.00639,0.03834,0.92652,0,0.2492
F4HQH8,AT1G01080.2,0.00302,0.01041,0.00545,1,0.00575,0.26841,0.18139,0.93618,0,0.01951
O24457,AT1G01090.1,0.01477,0.00245,0.03612,0.96852,0.00135,0.10548,0.11078,1,0,0.04177
Q8LCW9,AT1G01100.1,0.20888,0.15432,0.03186,0.01772,0.29192,0.10135,1,0,0.22362,0.2722
Q9MAL9,AT1G01160.1,0.16764,0.28932,0,0.00065,0.24725,0.61489,1,0.00906,0.45307,0.189
Q2HIQ2,AT1G01170.1,0.08522,0,1,0.35866,0.05306,0.00243,0.02025,0.42227,0.00728,0.0603
F4HS78,AT1G01180.1,0.5836,0.12621,0.18015,0.02589,1,0,0.10464,0.14132,0.35599,0.89752
A0A1P8APH6,AT1G01220.4,0.28625,0.53322,0,0.03218,0.47639,0.76348,1,0.06352,0.5186,0.36064
Q39056,AT1G01290.1,0.0132,0.05178,0.30406,1,0.03249,0.00558,0.10558,0.41269,0.02335,0
Q9LNJ3,AT1G01300.1,1,0.4612,0.5765,0.30599,0.7694,0,0.86475,0.25499,0.54324,0.82262
Q8RVQ9,AT1G01370.1,0,0,0,0,0,0,1,0,0,0
Q6NQ63,AT1G01440.1,1,0.59257,0,0.01957,0.70369,0.03882,0.0258,0.51849,0.51849,0.96296
O03983,AT1G01470.1,0.95009,0.63667,0.17835,0.07496,1,0.07013,0,0.0966,0.77621,0.98605
A0A1P8AS52,AT1G01490.4,1,0.20184,0.11819,0.01604,0.61547,0,0.07798,0.04022,0.35052,0.92042
O23702,AT1G01510.1,0.75629,0.73284,0,0.04405,1,0.56293,0.48799,0.08352,0.80664,0.93021
Q08733,AT1G01620.1,0.38326,1,0.13632,0.07169,0.46533,0,0.04176,0.0382,0.71795,0.39202
Q0WMJ8,AT1G01650.1,0.76534,0.32222,0.21263,0.19655,0.78201,0,0.02144,0.26147,0.43419,1
F4HU51,AT1G01710.1,0.07115,0.21937,0,0.01902,0.37994,0.13093,1,0.00568,0.19886,0.05731
Q9LQ84,AT1G01725.1,0.05996,0.01282,1,0.38057,0.02741,0,0.01715,0.40398,0.01186,0.03094
Q9LQ83,AT1G01730.1,0,0.00993,0,0.00948,0.02708,0.05776,1,0.00677,0.07807,0
Q9ZTZ7,AT1G01790.1,0.06113,0,0.15821,0.94686,0.12026,0.09029,0.03716,1,0.03875,0.10028
Q94K30,AT1G01800.1,0.35924,0.52299,0.00044,0.14799,0.69418,1,0.08932,0,0.68914,0.49956
Q9LQ73,AT1G01820.1,0.8489,0.14142,1,0.60188,0.30257,0,0.13444,0.94557,0.23632,0.55741
Q949M9,AT1G01910.1,0.79967,0.69574,0.02328,0,1,0.62379,0.06654,0.01952,0.95391,0.84529
F4HU79,AT1G01920.1,0.22819,0.1277,0,0.79902,0.35799,0.7739,1,0.96162,0.15492,0.36427
Q9LPC8,AT1G01930.1,0.18812,0.32292,0,0.12947,0.33968,0.66946,1,0.25362,0.37167,0.22087
Q9LPC7,AT1G01940.1,0.05934,0.03097,0,0.05019,0.1354,0.20815,1,0.06381,0.07378,0.09903
A0A1P8AMI8,AT1G01950.4,0.18467,0.24347,0,0.19724,0.26985,0.19749,1,0.25779,0.2397,0.31156
Q9LPC5,AT1G01960.1,0.34385,0.46063,0.02858,0,0.54119,0.76753,1,0.00972,0.55887,0.41537
Q9LPC4,AT1G01970.1,0.01594,0.02888,0.03187,1,0,0.03386,0.98506,0.77988,0.0259,0.02191
Q9LPC1,AT1G02000.1,0.9897,0.20844,0.44237,0.14566,0.44262,0,0.20672,0.14174,0.30211,1
O23673,AT1G02020.1,0.0091,0,0.07582,0.97346,0.00758,1,0.30478,0.86581,0.00152,0.02123
F4HVV7,AT1G02080.2,0.46994,0.94372,0,0.24565,0.75046,0.88086,1,0.26579,0.97501,0.6239
Q94JU3,AT1G02090.1,0.19748,0.35949,0,0.01717,0.37571,0.89859,1,0.02929,0.4233,0.26022
Q8VY08,AT1G02100.1,0.21097,0.42498,0.05331,1,0.40213,0,0.21325,0.89337,0.44935,0.37928
Q56W45,AT1G02110.1,0.89811,0.57549,0.16019,0.42875,0.92302,0,0.27803,0.23617,0.84131,1
F4HVW5,AT1G02120.1,0.96184,0.64169,0.19989,0.03719,0.69428,0,0.0544,0.05554,0.695,1
P28188,AT1G02130.1,0.5371,0.67694,0.06038,0,1,0.46525,0.08457,0.00953,0.78955,0.64516
O23676,AT1G02140.1,0,0.01595,0.02265,0.00548,0.04194,0.09604,1,0.00819,0.05197,0.01096
A8MR93,AT1G02145.1,0.98509,0.42564,0.37465,0.09304,0.59866,0,0.07123,0.16851,0.48518,1
Q8LPS6,AT1G02150.1,0.03026,0,0.0529,0.97963,0.01246,0.06983,0.30942,1,0.00681,0.04667
Q7XJE6,AT1G02170.1,0.82118,0.42847,0.06592,0.20898,0.70968,0,1,0.04628,0.54488,0.91725
A0A1P8ATK3,AT1G02270.2,0.90326,0.23633,0.29852,0.18342,0.53346,0,0.08174,0.12971,0.33801,1
O23680,AT1G02280.1,0.28289,0,0.10452,0.98545,0.08491,0.07653,0.83318,1,0.02372,0.26518
F4HVZ1,AT1G02300.1,1,0.27624,0.34254,0.0221,0.64088,0,0.47514,0.09392,0.48619,0.87845
Q93VC9,AT1G02305.1,0.85764,0.11945,0.05788,0.03799,0.65516,0.0495,0.85082,0,0.30752,1
Q9FZ29,AT1G02310.1,0.80591,0.10335,0.20022,0.03673,0.70688,0,0.0054,0.11271,0.25171,1
F4HVZ5,AT1G02330.1,0.05484,0.07968,0,0.00871,0.12935,0.02645,1,0.01677,0.18581,0.07839
Q9FZ27,AT1G02335.1,0.02065,0,0.02184,0.02065,0.03519,0.02008,1,0.02145,0.02369,0.01784
Q9FZ24,AT1G02370.1,0,0.02983,1,0.93609,0.05859,0.02157,0.14021,0.64154,0.01132,0.01571
Q9FZ23,AT1G02380.1,0.75973,0.03356,0.13289,0.01477,0.74362,0.05101,0,0.07919,0.23221,1
Q8GWR0,AT1G02410.1,0.20746,0.03258,1,0.22032,0.09044,0.00686,0,0.30519,0.0673,0.16374
Q94K52,AT1G02475.1,0,0.00652,0.04018,0.92136,0.00953,0.0577,0.00424,1,0.00456,0.0176
P23686,AT1G02500.1,0.20606,0.28143,0.0445,0.0444,0.31292,0,1,0.03346,0.31385,0.22978
Q9FWX6,AT1G02510.1,0.03994,0.06065,0.00493,0,0.08013,0.02268,1,0,0.06435,0.05991
Q9FWX7,AT1G02520.1,0.61417,1,0.17058,0.07053,0.6238,0,0.07802,0.04681,0.8116,0.67819
Q9FWX8,AT1G02530.1,0.0111,0.02838,0,0.00883,0.02762,1,0.226,0.01022,0.01879,0.02207
Q9S834,AT1G02560.1,0.03628,0.00921,0.05149,0.94056,0.007,0.03402,0.001,1,0,0.05501
Q6NQH4,AT1G02680.1,0,0.02269,0,0,0.02995,0.05717,1,0,0,0
Q9FWY7,AT1G02690.1,0.10499,0.15385,0.01458,0.00365,0.19686,0.43347,1,0,0.144,0.11812
Q9SRW9,AT1G02730.1,0.80791,0.4661,0.16102,0.11299,0.68362,0,0.07062,0.11864,0.18079,1
Q9SRX2,AT1G02780.1,0.53563,0.75132,0.34526,0.42361,0.56392,0,1,0.19958,0.64726,0.59029
Q9SRX5,AT1G02816.1,0.88543,0.62684,0.29133,0.27496,0.76923,0,0.54501,0.27332,0.74959,1
Q9SRX7,AT1G02830.1,0.24955,0.40018,0.00535,0,0.35829,0.38057,1,0.041,0.47326,0.29055
O22315,AT1G02840.1,0.01754,0.02262,0,0.01333,0.05349,0.42552,1,0.01578,0.04051,0.00701
Q8RWK5,AT1G02870.1,0.0041,0,0.00077,0.01286,0.02865,0.46241,1,0.03839,0.05183,0.01118
F4HZ82,AT1G02890.1,0.03088,0.06239,0,0.00848,0.0704,0.09439,1,0.00619,0.08356,0.03881
Q9SRY4,AT1G02910.1,0.18501,0.01594,0.08583,0.94523,0.05777,0,0.30613,1,0.05381,0.19346
P42760,AT1G02930.1,0.68401,0.81075,0.0108,0,0.98037,0.20997,0.14594,0.00164,1,0.80901
Q9SRZ0,AT1G02980.1,0.0534,0.08392,0,0.00826,0.10362,0.15257,1,0.03687,0.12587,0.05086
F4HZA0,AT1G02990.2,0,0.00353,0,0.01005,0.00516,1,0,0.00978,0,0.00869
Q8RY16,AT1G03000.1,0.16623,0.30905,0.01624,0.01672,0.37115,1,0.66969,0,0.39455,0.21041
Q500U9,AT1G03030.1,0.03012,0.00287,0.03699,0.96979,0,0.03346,0.00116,1,0.00077,0.05354
A0A1P8AT16,AT1G03060.4,0.22423,0.51696,0.21073,0,0.50543,0.43727,1,0.0652,0.68225,0.37866
Q9SA63,AT1G03070.1,0.24921,0.653,1,0.42587,0.8265,0,0.14511,0.18927,0.79811,0.55836
F4HZB5,AT1G03080.1,0.71767,0.62663,0,0.09564,1,0.74751,0.35807,0.19969,0.67636,0.90513
Q42523,AT1G03090.1,0,0.06604,0.62712,1,0.02963,0.03956,0.21671,0.55924,0.04537,0.00774
Q9SA60,AT1G03100.1,0,0,0.9939,1,0.07927,0.09756,0.45122,0.77439,0.08537,0
Q93WD7,AT1G03110.1,0.32513,0.52971,0.01443,0.02037,0.59593,1,0.33701,0,0.55178,0.45416
Q9SA55,AT1G03140.1,0.00549,0,0.01328,0.00459,0.02415,0.10685,1,0.0099,0.01533,0.00211
Q8LGI8,AT1G03150.1,0.27127,0.51364,0.01445,0,0.42135,0.42697,1,0.01886,0.54615,0.34551
Q1KPV0,AT1G03160.1,0.01164,0.00166,0.05142,1,0.00602,0.05115,0.0364,0.98108,0,0.03464
Q8W4M7,AT1G03190.1,0.02008,0.02366,0,0.02756,0.04713,0.08825,1,0.02398,0.04706,0.04304
Q9ZVS4,AT1G03220.1,0.87429,0.09805,0.12448,0,0.63439,1,0.17228,0.04902,0.22637,0.90871
Q6NMJ6,AT1G03260.1,0.21497,0.01497,0,0,0.17647,1,0.03529,0.06738,0.13583,0.28663
Q93ZW3,AT1G03280.1,0.01771,0.01417,0,0.06856,0.05364,0.09703,1,0.06502,0.02745,0.01493
Q9ZVT0,AT1G03290.1,0.85484,0.27016,0.1371,0.25806,0.69355,0,0.7379,0.14919,0.29839,1
Q8L735,AT1G03310.1,0,0.00358,0.03329,1,0.01182,0.04863,0.17891,0.95815,0.00441,0.02594
Q1H595,AT1G03330.1,0.08811,0.13263,0,0.00964,0.17829,0.28821,1,0.02088,0.12689,0.09821
Q9ZVT6,AT1G03350.1,0.33083,1,0,0.00376,0.76629,0.08835,0.27318,0.0589,0.98997,0.49937
Q9ZVT7,AT1G03360.1,0.02046,0.04173,0,0.01205,0.05508,0.11533,1,0.01198,0.05494,0.02593
Q9ZVT9,AT1G03370.1,1,0.55519,0.18673,0.02535,0.67512,0,0.22119,0.07691,0.55491,0.9624
Q8GUL1,AT1G03380.1,0.27613,0.23152,0.0085,0,0.31436,1,0.16822,0.09133,0.28547,0.42651
Q8L9T7,AT1G03430.1,0.38806,0.43193,0,0.06242,0.62551,1,0.11171,0.05699,0.48349,0.46314
Q9LR75,AT1G03475.1,0.0096,0.00738,0.03311,0.95525,0,0.0646,0.00395,1,0.00063,0.02758
A8MQE8,AT1G03520.2,0.47777,0.00284,0.15799,0,0.41816,0.01798,0.49101,0.04447,0.10312,1
Q9LR65,AT1G03590.1,0.67887,1,0.05628,0.07633,0.87124,0,0.38165,0.00732,0.94526,0.84002
Q9LR64,AT1G03600.1,0.01317,0.00925,0.04918,0.81579,0.01932,0.06371,0.15012,1,0,0.0361
O48741,AT1G03630.1,0.0079,0,0.02679,0.85978,0.00733,0.08206,0.07233,1,0.00204,0.03821
O48737,AT1G03680.1,0.0041,0.00275,0.04568,0.96702,0.00712,0.04977,0.0313,1,0,0.03836
Q9LR53,AT1G03740.1,0.65051,0.99096,0,0.03247,0.90306,0.27319,0.01136,0.01531,1,0.80543
Q8GWP1,AT1G03760.1,0.11229,0.01218,0,0.24946,0.05273,1,0.25013,0.20731,0.02248,0.11469
F4I2H4,AT1G03770.2,0.00993,0,0.01198,0.05988,0.05641,0.25355,1,0.05736,0.03309,0.01072
Q9ZWA4,AT1G03820.1,0.83575,0.27536,0.04348,0.04831,1,0.00483,0.23188,0,0.4058,0.8744
F4I2I5,AT1G03830.2,0.02749,0,0.07672,0.06172,0.04903,0.34916,1,0.06691,0.04153,0.03307
Q9ZNT7,AT1G03860.1,0.07049,0.02049,1,0.24345,0.04337,0.03217,0,0.33166,0.01456,0.04964
Q9ZWA8,AT1G03870.1,0.49827,1,0.12636,0.04858,0.71224,0,0.03053,0.04115,0.67136,0.45129
Q681Q7,AT1G03900.1,0.66514,0.93932,0.02099,0,1,0.78583,0.23188,0.00164,0.97442,0.7714
F4I2J8,AT1G03910.1,0.0164,0.01736,0,0.01045,0.04186,0.1819,1,0.01102,0.03847,0.01904
P42777,AT1G03970.1,0.10261,0,0.0709,0.82276,0.11007,0.48134,0.30784,1,0.08396,0.27052
A0A2H1ZEA1,AT1G03980.1,0.21842,0.1,0,1,0.04737,0.09474,0.35263,0.80789,0.28947,0.23947
Q4VCM1,AT1G04010.1,0.81675,0.34334,0.18931,0.12375,0.51817,0,0.19089,0.1277,0.31464,1
Q9ZWC4,AT1G04040.1,0.81199,0.08639,0.73637,0.70011,0.1648,0,0.14568,1,0.13126,0.53524
Q93ZR3,AT1G04080.1,0.01506,0.04339,0,0.01158,0.03838,0.32983,1,0.01393,0.06324,0.01132
Q7GB25,AT1G04120.1,0.48132,1,0.20022,0.06358,0.74456,0.25823,0,0.07975,0.95371,0.5594
F4I456,AT1G04130.1,0.15602,0.20589,0,0.046,0.27618,1,0.98842,0.03249,0.2416,0.189
Q94C94,AT1G04140.1,0.85772,0.8517,0.02405,0.24449,1,0,0.87375,0.08617,0.90782,0.998
O64492,AT1G04150.1,0,0,0,0.6,0.68,0,0,0,0,1
O64490,AT1G04170.1,0.15508,0.32886,0.01153,0,0.28547,0.29885,1,0.00007,0.35321,0.19096
Q8RXN1,AT1G04190.1,0.14631,0.20594,0,0.0265,0.25621,0.4212,1,0.0212,0.24427,0.19513
Q8RWV1,AT1G04200.1,0.08571,0.19568,0,0.03236,0.16032,0.67666,1,0.02952,0.29862,0.11148
P93829,AT1G04260.1,0.35128,0.20012,0.0979,0.03146,1,0,0.06277,0.03167,0.52088,0.50849
Q08112,AT1G04270.1,0.39783,0.44749,0.08432,0.18831,0.36886,1,0.66632,0,0.29591,0.29126
A0A1P8APX5,AT1G04290.2,0.07019,0.11914,0.0851,0,0.15545,0.1561,1,0.06598,0.14314,0.04993
A0A1P8ARC9,AT1G04300.5,0,0.10638,0.04255,0.03723,0.06915,1,0.93085,0.04787,0.21809,0.26596
O22690,AT1G04340.1,1,0.10638,0.31649,0.08777,0.40426,0,0.21809,0.17819,0.23138,0.62766
P93819,AT1G04410.1,0.68518,0.80966,0.05902,0.04503,1,0.2439,0.03263,0,0.84567,0.74053
Q8VZ23,AT1G04420.1,0.05263,0.05635,0.06283,1,0.07426,0.124,0,0.94776,0.05449,0.07946
Q940J9,AT1G04430.1,0.92234,0.07676,0.24215,0.09181,0.29886,0,0.04425,0.15805,0.12365,1
Q5XF24,AT1G04440.1,0.7772,0.84928,0.09699,0,0.94364,0.06946,0.38925,0.09043,1,0.89253
P49690,AT1G04480.1,0.34575,0.9079,0,0.05001,0.63148,0.15752,1,0.0531,0.86236,0.38242
F4I5P3,AT1G04510.2,0.00568,0.02097,0,0.00885,0.03261,0.05668,1,0.0095,0.05449,0.00828
Q8VZ31,AT1G04530.1,0.51314,0.64849,0.23668,0,0.73578,1,0.05508,0.09251,0.67387,0.60709
Q1G3F4,AT1G04555.1,0.95284,0.08269,0.2279,0.06668,0.30621,0,0.25839,0.13578,0.15727,1
F4I5Q5,AT1G04590.2,0,0.10244,0.2878,0.82927,0.10244,0,1,0.29268,0,0
Q8GS60,AT1G04620.1,0.04271,0.00395,0.10827,0.7782,0.02534,0.01652,0.02211,1,0,0.08569
Q8RWA7,AT1G04630.1,0.08411,0.03488,1,0.16506,0.04564,0,0.00675,0.28448,0.02785,0.06057
Q6AWV1,AT1G04635.1,0.00022,0.00224,0.00112,0.02034,0.01811,0.15001,1,0.0161,0.01744,0
Q9SXP7,AT1G04640.1,0,0.04706,0.55225,1,0.03253,0.01246,0.35779,0.609,0.03945,0.03183
O23016,AT1G04690.1,0.28558,0.35569,0.05774,0,0.43918,0.26041,1,0.00335,0.41719,0.34337
Q8LF48,AT1G04710.1,0.30294,0.65387,0.27874,0.14542,0.69038,0,1,0.18089,0.68329,0.35823
A0A1P8ASP2,AT1G04730.2,0.00091,0,0.0041,0.00455,0.01365,0.10332,1,0.1135,0.01411,0.00774
Q9ZTW3,AT1G04750.1,0.41232,1,0.04575,0.02258,0.90551,0.01281,0.03416,0,0.83478,0.54412
Q8GXW8,AT1G04780.1,0.89101,0.64397,0.18367,0.08625,0.92505,0,0.39397,0.05692,0.86222,1
Q9MAT0,AT1G04810.1,0.19206,0.59131,0,0.01004,0.45013,1,0.5337,0.01761,0.62579,0.25478
Q0WV25,AT1G04820.1,0.38893,0.83971,0.03743,0.07323,0.51098,0,1,0.04231,0.75915,0.38242
Q84K76,AT1G04830.1,0.05533,0.10312,0,0.03622,0.12223,1,0.22938,0.02314,0.09759,0.07143
Q9MAT3,AT1G04850.1,0.24813,0.33715,0,0.03107,0.40607,0.42173,1,0.01869,0.35327,0.30421
Q8W4N3,AT1G04860.1,0.36198,0.79973,0.0372,0,0.67737,0.58144,1,0.00137,0.70869,0.47357
Q9MAT5,AT1G04870.1,0.42861,0.98333,0.07932,0.03469,0.83947,0.05674,0.0441,0,1,0.62436
Q94C90,AT1G04900.1,0.02831,0.05126,1,0.80181,0.0356,0,0.21324,0.60115,0.03209,0.02673
Q8W486,AT1G04910.1,0.85927,0.0623,0.19063,0.0188,0.33151,0,0.03157,0.07931,0.10162,1
Q9MAU5,AT1G04970.1,0.18401,0.0123,0,0.0596,0.12062,1,0.3614,0.07616,0.07332,0.21097
Q9MAU6,AT1G04980.1,0.90706,0.2631,0.19007,0,0.51058,0.36184,0.30042,0.12579,0.29622,1
Q84JL8,AT1G04985.1,0.02977,0,1,0.43897,0.01443,0.02656,0.04626,0.53355,0.00092,0.04236
Q94AD9,AT1G04990.1,0.51629,0.33777,0.26205,0.31528,0.36576,0,1,0.26205,0.34052,0.42542
Q9ZVP0,AT1G05060.1,0.05984,0,1,0.32868,0.05213,0.01409,0.10222,0.39694,0.04443,0.04756
Q94AB8,AT1G05070.1,0.9765,0.0982,0.27059,0.15665,0.34887,0,0.02831,0.18271,0.14286,1
O23053,AT1G05140.1,0.0603,0.00398,0.12061,0.89795,0.02982,0.03777,0.06494,1,0,0.09874
O23052,AT1G05150.1,0.75124,1,0.11494,0.06175,0.86353,0,0.0687,0.0568,0.91794,0.85421
P42744,AT1G05180.1,0.08771,0.16288,0,0.01298,0.18938,1,0.00499,0.00558,0.18278,0.12028
O23049,AT1G05190.1,0.00716,0,0.03883,1,0.00609,0.04878,0.33047,0.93101,0.01391,0.02685
Q8LG56,AT1G05205.1,0.07315,0.0044,1,0.29778,0.05093,0.04432,0,0.40526,0.00515,0.06678
Q8GXY6,AT1G05270.1,0.60371,0.14033,1,0.09693,0.21033,0.09959,0,0.20293,0.12462,0.51143
F4I8Q1,AT1G05320.1,0.77246,1,0.3393,0,0.64737,0.46884,0.13197,0.07795,0.5283,0.88036
O23034,AT1G05350.1,0.54,1,0,0.1082,0.91384,0.05261,0.08835,0.08378,0.9869,0.69982
C0Z3L0,AT1G05360.2,0.83358,0.2907,0.24419,0,0.36119,1,0.43387,0.09375,0.3314,0.73547
Q8LC42,AT1G05430.1,0.17276,0.06492,1,0.27985,0.09897,0,0.03346,0.34977,0.0696,0.12939
Q8L706,AT1G05500.1,0.96417,0.75075,0.14235,0,0.76775,0.10042,0.18876,0.00733,0.78346,1
Q8H0S3,AT1G05520.1,0.22142,0.42792,0.02986,0.05701,0.33284,0.31352,1,0,0.48297,0.25949
Q9AUE0,AT1G05570.1,0.99837,0.99292,0.2756,0.28758,0.8573,0,0.22767,0.25,0.92593,1
Q8LC91,AT1G05575.1,0.83824,0.27647,0.34706,0.52647,0.57059,0,0.20294,0.53824,0.41176,1
Q9SYK0,AT1G05590.1,0.24183,0,0.26275,0.02222,0.21438,1,0.74771,0.08105,0.14641,0.45882
Q8LAC4,AT1G05620.1,0.24569,0.50039,0,0.20216,0.46794,1,0.03142,0.20062,0.50992,0.37574
Q8GWP6,AT1G05720.1,0.94288,0.20459,0.25629,0.05907,0.56247,0,0.19249,0.13092,0.17151,1
Q5BQ23,AT1G05730.1,0.64818,0.47591,0.42482,0.30949,0.61168,0,0.30073,0.30365,0.34307,1
Q9MA41,AT1G05850.1,0.6324,0.09952,0.14419,0.02566,1,0,0.07425,0.07089,0.26743,0.95002
Q9MA39,AT1G05870.1,0.86126,0.34494,0.20076,0.03972,0.56474,0,0.17193,0.10881,0.36181,1
Q8L829,AT1G05890.1,0.28889,0.33437,0,0.05266,0.40953,0.1101,1,0.04141,0.37123,0.34993
B9DFZ0,AT1G05900.1,0.00171,0.0006,0.00956,0.09361,0.00986,1,0.05264,0.07911,0,0.00342
F4IAE9,AT1G05910.1,0.0041,0.00345,0,0.00115,0.02877,0.11631,1,0.0066,0.0219,0.00997
A0A1P8AU02,AT1G05940.3,0.02959,0.34911,0.33728,0,1,0.02959,0.07101,0.30769,0.76923,0.55621
A0A1P8ANN5,AT1G05950.2,0.03529,0.00392,0.00588,0.01765,0.01373,0.03922,1,0,0.02745,0.01765
F4IAF6,AT1G05960.2,0.37973,1,0.10282,0.06646,0.52255,0,0.09782,0.02239,0.71842,0.45123
Q9LNE6,AT1G06000.1,0.11205,0.1334,0.00056,0.00491,0.16502,1,0,0.0057,0.17155,0.13379
Q84R19,AT1G06010.1,0.02873,0.00162,1,0.62975,0.04694,0.01187,0.02347,0.50337,0,0.03318
A0A1P8AV86,AT1G06060.2,0.11399,0.19277,0,0.04307,0.22275,1,0.92051,0.03736,0.18182,0.15445
Q9LNE0,AT1G06070.1,0.40246,0.50338,0,0.04062,0.63692,1,0.29231,0.03569,0.53662,0.47569
A0A1P8ANB4,AT1G06110.2,0.12343,0.15189,0,0.02606,0.16028,1,0.02606,0.03535,0.19203,0.12522
Q8LDW8,AT1G06130.1,0.05452,0.0338,0.39961,1,0.028,0.00842,0.00011,0.98259,0,0.06931
Q56X05,AT1G06143.1,0.1769,0.00737,1,0.65111,0.14988,0.12285,0.36364,0.72482,0.06143,0
A0A1P8AM12,AT1G06190.5,0,0.01182,0.03921,0.99426,0.01836,0.09347,0.14828,1,0.00415,0.02889
Q8W476,AT1G06200.1,0.02919,0.00037,1,0.6628,0.10666,0,0.32335,0.4768,0.03293,0.03967
Q9LNC6,AT1G06210.1,0.63153,0.83544,0,0.35765,0.92796,0.26928,0.07963,0.31369,1,0.75213
Q9LNC5,AT1G06220.1,0.01079,0.0249,0,0.00421,0.04268,0.1244,1,0.00563,0.05237,0.016
Q9LNC4,AT1G06230.1,0.03907,0.04233,0,0.18271,0.07851,0.17113,1,0.08285,0.06657,0.05391
Q8H109,AT1G06240.1,0.09996,0.0022,0.38201,1,0.04848,0,0.06891,0.84315,0.00982,0.16386
P0CZ23,AT1G06290.1,0.0101,0.20353,0.02078,0,0.23373,0.0398,1,0.02804,0.32667,0.08324
P28185,AT1G06400.1,0.87326,0.75535,0.26518,0.04942,0.95078,0.264,0,0.10238,0.76204,1
Q9LMI0,AT1G06410.1,0.50692,0.95211,0.02007,0.00866,0.86116,0.65552,0.87281,0,1,0.65443
Q8W585,AT1G06430.1,0.01215,0,0.04694,0.88224,0.00147,0.01011,0.03504,1,0.00157,0.02713
Q208N7,AT1G06460.1,0.48401,0.49893,0.91684,0.64606,0.39232,0,0.49041,1,0.44776,0.41578
Q8H184,AT1G06470.1,0.25373,0.12769,0.03317,0,1,0.0398,0.09287,0.04809,0.55721,0.38972
Q84K72,AT1G06510.1,0.00552,0,0.08816,0.88941,0.0295,0.04124,0.11128,1,0.01449,0.05901
Q9SHJ6,AT1G06530.1,0.15456,0.10975,1,0.15598,0.10132,0.13366,0,0.19491,0.06722,0.12312
Q9SHJ8,AT1G06550.1,0.3257,0.5892,1,0,0.94926,0.92962,0.47791,0.04419,0.78723,0.63175
Q84MA1,AT1G06560.1,0.06296,0.15119,0,0.15717,0.16176,1,0.03768,0.10708,0.15165,0.1443
P93836,AT1G06570.1,0.10377,0.13302,0,0.01335,0.1607,1,0.07266,0.0103,0.13406,0.12981
Q8H1U4,AT1G06590.1,0.27116,0.56304,0,0.21762,0.54059,0.79447,1,0.11226,0.69775,0.40242
Q8H1S4,AT1G06650.1,0.16428,0.2,0,0.0057,0.25443,1,0.31666,0.0031,0.27684,0.2
F4IDQ5,AT1G06660.1,0.69892,0.83871,0,0.03226,1,0.32258,0.91935,0.25269,0.9086,0.86559
F4IDQ6,AT1G06670.1,0,0.01185,0.00356,0.0022,0.02812,0.0374,1,0.00071,0.0362,0.00863
Q42029,AT1G06680.1,0.03947,0.01973,0.09997,0.71772,0.02465,0.05269,0.05353,1,0,0.05926
Q94A68,AT1G06690.1,0.02212,0,0.032,0.96109,0.00701,0.02509,0.11012,1,0.01244,0.0318
Q8H1G6,AT1G06700.1,0.66418,1,0.02782,0.00506,0.85468,0.02221,0,0.00588,0.94839,0.79542
A0A1P8AQ62,AT1G06710.1,0.16414,0.02778,1,0.89899,0.10606,0.92929,0.31566,0.63636,0,0.10101
A0A1P8AVE9,AT1G06720.2,0.00057,0,0.03308,0.00911,0.02456,0.02477,1,0.01165,0.02634,0.00382
Q9ASV2,AT1G06730.1,0.01294,0,0.06346,1,0.00863,0.0459,0.17979,0.98285,0.00893,0.05155
P26568,AT1G06760.1,0.00011,0.02139,0.04287,0,0.02151,0.07482,1,0.11907,0.04061,0.00345
F4IDS0,AT1G06780.2,0.92901,0.02184,0.22824,0.03807,0.32509,0,0.15692,0.06473,0.17122,1
F4HNT3,AT1G06790.2,0.00334,0.02129,0,0.00074,0.02216,0.32211,1,0.01906,0.04085,0.01411
Q9M9Y8,AT1G06820.1,0.03453,0.00384,0.13997,0.96666,0.02212,0.10827,0.05873,1,0,0.06753
C0LGD7,AT1G06840.1,0.49017,1,0.13724,0.06849,0.72996,0,0.04592,0.05781,0.77976,0.60691
Q8RXL8,AT1G06890.1,0.8839,0.08307,0.25022,0.14478,0.2577,0,0.03403,0.22183,0.10745,1
F4HNU6,AT1G06900.1,0.45749,0.95655,0,0.02596,0.8552,0.73696,0.03281,0.0124,1,0.59567
Q1G3W7,AT1G06923.1,0,0.01478,0.03517,1,0.00815,0.1106,0.05556,0.9159,0.01631,0.07187
Q8LPR9,AT1G06950.1,0.14293,0,0.10541,0.89871,0.04218,0.06163,0.16908,1,0.01687,0.1676
A0A1P8AQQ1,AT1G06960.6,0.004,0.01781,0,0.06141,0.02689,0.05523,1,0.05705,0.07122,0.01417
Q8L6Z2,AT1G07030.1,0.12717,0.07391,1,0.20217,0.05326,0,0.79348,0.38696,0.09022,0.16739
Q9LMJ7,AT1G07040.1,0.00739,0.00244,0.05904,1,0.00357,0.06848,0.09203,0.99242,0,0.02757
Q9MB58,AT1G07110.1,0.55843,0.62967,0.00854,0,0.66746,0.98307,1,0.06354,0.61819,0.5937
Q9LMK6,AT1G07135.1,1,0.24513,0.33832,0.08206,0.68811,0,0.00695,0.17698,0.38213,1
Q9LMK7,AT1G07140.1,0.39383,0.63752,0,0.01965,0.68051,1,0.05943,0.02548,0.66074,0.48835
